ST_CASE,STATE_NAME,CITY_NAME,COUNTY_NAME,RUR_URB_NAME,TYP_INT_NAME,TWAY_ID,TWAY_ID2,HARM_EV_NAME,FATALS,DRUNK_DR,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,MONTH_NAME,DAY_WEEK_NAME,WEATHER_NAME,LGT_COND_NAME,LATITUDE,LONGITUD
122450,FLORIDA,Not Applicable,MARION,Rural,Not an Intersection,I-75,,Motor Vehicle in Transport,1,0,2,2,0,0,0,2,2,November,Thursday,Clear,Dark - Not Lighted,29.1735,-82.1847
122452,FLORIDA,JACKSONVILLE,DUVAL,Urban,Not an Intersection,SR-113,,Utility Pole/Light Support,1,0,1,1,0,0,0,1,1,November,Sunday,Clear,Dusk,30.2160,-81.5905
122453,FLORIDA,Not Applicable,HERNANDO,Rural,Not an Intersection,US-301,BUTTERNUT DR,Motor Vehicle in Transport,1,0,2,2,0,0,0,2,2,November,Friday,Clear,Daylight,28.5530,-82.1595
122454,FLORIDA,Not Applicable,HILLSBOROUGH,Rural,T-Intersection,CR-589,STONE RUN CT,Pedestrian,1,0,1,1,0,1,1,1,1,November,Monday,Cloudy,Dark - Lighted,28.0240,-82.5832
122455,FLORIDA,Not Applicable,ST. LUCIE,Rural,Not an Intersection,CR-611,,Pedestrian,1,0,1,1,0,1,1,1,1,November,Monday,Clear,Dark - Not Lighted,27.4318,-80.3828
122456,FLORIDA,WEST PALM BEACH,PALM BEACH,Urban,Not an Intersection,CR-702,,Pedestrian,1,0,1,1,0,1,1,1,1,November,Sunday,Clear,Dark - Not Lighted,26.7531,-80.0692
122457,FLORIDA,FORT LAUDERDALE,BROWARD,Urban,Four-Way Intersection,US-1,38TH ST,Non-Motorist on Personal Conveyance,1,0,1,1,0,1,1,2,2,November,Tuesday,Clear,Dark - Lighted,26.1743,-80.1195
122458,FLORIDA,KISSIMMEE,OSCEOLA,Urban,T-Intersection,SR-423,REGATTA BAY BLVD,Motor Vehicle in Transport,1,0,2,2,0,0,0,4,4,November,Sunday,Clear,Daylight,28.3316,-81.4164
122459,FLORIDA,OCOEE,ORANGE,Urban,Not an Intersection,SR-438,,Pedestrian,1,0,2,2,0,1,1,2,2,October,Sunday,Clear,Dark - Lighted,28.5738,-81.5482
122461,FLORIDA,Not Applicable,PUTNAM,Rural,Not an Intersection,SR-26,,Rollover/Overturn,1,0,1,1,0,0,0,1,1,November,Tuesday,Cloudy,Daylight,29.7250,-81.9882
122462,FLORIDA,Not Applicable,ESCAMBIA,Urban,Four-Way Intersection,US-98,CR-295A,Pedestrian,1,0,1,1,0,3,3,1,1,November,Saturday,Clear,Dark - Not Lighted,30.4063,-87.2744
122463,FLORIDA,JACKSONVILLE,DUVAL,Urban,Not an Intersection,NEW KINGS RD,,Pedestrian,1,0,1,1,0,1,1,1,1,November,Wednesday,Clear,Dark - Not Lighted,30.3834,-81.7308
122464,FLORIDA,Not Applicable,HILLSBOROUGH,Urban,Not an Intersection,SR-628,,Curb,1,1,1,1,0,0,0,2,2,November,Wednesday,Clear,Dark - Lighted,27.9261,-82.3022
122465,FLORIDA,CORAL SPRINGS,BROWARD,Urban,Not an Intersection,SR-834,,Pedestrian,1,0,1,1,0,1,1,1,1,November,Wednesday,Clear,Dark - Lighted,26.2739,-80.2090
122466,FLORIDA,Not Applicable,HILLSBOROUGH,Urban,Not an Intersection,I-75,,Motor Vehicle in Transport,1,0,2,2,0,0,0,3,3,November,Wednesday,Cloudy,Daylight,27.9356,-82.3301
122467,FLORIDA,DANIA BEACH,BROWARD,Urban,Not an Intersection,31ST ST,,Motor Vehicle in Transport,1,0,2,2,0,0,0,2,2,November,Wednesday,Clear,Dark - Not Lighted,26.0837,-80.1755
122468,FLORIDA,Not Applicable,PASCO,Rural,Not an Intersection,BOUGENVILLE DR,,Other Fixed Object,1,1,1,1,0,0,0,1,1,November,Sunday,Clear,Dark - Not Lighted,28.3118,-82.6938
122469,FLORIDA,Not Applicable,PASCO,Rural,Not an Intersection,PERRINE RANCH RD,,Ditch,1,1,1,1,0,0,0,1,1,November,Saturday,Clear,Dark - Lighted,28.1953,-82.7060
122470,FLORIDA,Not Applicable,JACKSON,Rural,Not an Intersection,US-321,,Traffic Sign Support,1,0,1,1,0,0,0,1,1,November,Thursday,Clear,Dark - Not Lighted,30.5796,-85.3872
122471,FLORIDA,Not Applicable,LEE,Rural,Not an Intersection,I-75,,Parked Motor Vehicle (Not in Transport),1,0,2,1,1,0,0,1,1,November,Thursday,Clear,Daylight,26.6061,-81.8011
122472,FLORIDA,JACKSONVILLE,DUVAL,Urban,Four-Way Intersection,SR-21,105TH ST,Motor Vehicle in Transport,1,0,4,3,1,0,0,3,3,November,Saturday,Clear,Daylight,30.2447,-81.7429
122473,FLORIDA,Not Applicable,SANTA ROSA,Rural,Not an Intersection,US-98,,Pedestrian,1,0,1,1,0,1,1,3,3,November,Monday,Clear,Dark - Lighted,30.4036,-86.9733
122474,FLORIDA,JACKSONVILLE,DUVAL,Rural,Not an Intersection,I-95,,Pedestrian,1,0,1,1,0,1,1,1,1,October,Friday,Clear,Dark - Lighted,30.3559,-81.6686
122475,FLORIDA,Not Applicable,PASCO,Rural,Not an Intersection,SHADY HILLS RD,,Motor Vehicle in Transport,1,0,2,2,0,0,0,2,2,November,Sunday,Clear,Dawn,28.3398,-82.5447
122476,FLORIDA,Not Applicable,ST. JOHNS,Rural,Not an Intersection,US-1,,Pedestrian,1,0,1,1,0,1,1,1,1,November,Thursday,Clear,Dark - Not Lighted,29.7901,-81.3185
122477,FLORIDA,Not Applicable,SARASOTA,Rural,Not an Intersection,SR-72,HI-HAT RANCH BLVD,Tree (Standing Only),1,1,1,1,0,0,0,1,1,November,Friday,Clear,Dark - Not Lighted,27.2455,-82.3622
122478,FLORIDA,Not Applicable,NASSAU,Rural,Not an Intersection,SR-200,,Pedestrian,1,0,1,1,0,1,1,1,1,November,Tuesday,Clear,Daylight,30.6265,-81.5487
122479,FLORIDA,Not Applicable,GADSDEN,Rural,Not an Intersection,US-90,RIVER BIRCH RD,Rollover/Overturn,1,1,1,1,0,0,0,1,1,November,Monday,Clear,Dark - Not Lighted,30.5208,-84.4678
122480,FLORIDA,Not Applicable,LAKE,Rural,Not an Intersection,CR-44,,Motor Vehicle in Transport,1,0,2,2,0,0,0,4,4,November,Thursday,Cloudy,Dusk,28.8536,-81.8048
122481,FLORIDA,Not Applicable,ORANGE,Urban,Not an Intersection,PEPPER MILL BLVD,,Tree (Standing Only),1,1,1,1,0,0,0,1,1,November,Sunday,Clear,Dark - Lighted,28.3907,-81.4061
122482,FLORIDA,Not Applicable,ALACHUA,Rural,Not an Intersection,I-75,,Guardrail Face,1,0,1,1,0,0,0,1,1,November,Monday,Clear,Dark - Not Lighted,29.7163,-82.4658
122483,FLORIDA,Not Applicable,SEMINOLE,Urban,Not an Intersection,US-17,,Pedestrian,1,0,1,1,0,1,1,1,1,November,Saturday,Clear,Dark - Not Lighted,28.6514,-81.3492
122484,FLORIDA,Not Applicable,HERNANDO,Rural,Four-Way Intersection,SR-50,COASTAL BLVD,Pedestrian,1,0,1,1,0,1,1,1,1,November,Monday,Rain,Dark - Lighted,28.5337,-82.5052
122485,FLORIDA,WINTER GARDEN,ORANGE,Urban,Not an Intersection,TILDEN RD,,Immersion or Partial Immersion,1,0,1,1,0,0,0,1,1,November,Sunday,Clear,Dark - Not Lighted,28.5073,-81.6118
122486,FLORIDA,TAMPA,HILLSBOROUGH,Urban,Not an Intersection,I-275,,Pedestrian,1,1,1,1,0,1,1,1,1,November,Sunday,Clear,Dark - Lighted,28.0509,-82.4553
122487,FLORIDA,MIAMI GARDENS,MIAMI-DADE,Urban,Not an Intersection,I-95,,Guardrail Face,1,1,1,1,0,0,0,1,1,November,Wednesday,Cloudy,Dark - Lighted,25.9376,-80.1966
122488,FLORIDA,Not Applicable,JACKSON,Rural,Not an Intersection,SR-71,,Motor Vehicle in Transport,1,0,4,4,0,0,0,5,5,November,Tuesday,Clear,Dark - Not Lighted,30.6681,-85.1677
122489,FLORIDA,Not Applicable,LEE,Rural,Not an Intersection,SR-82,,Motor Vehicle in Transport,1,1,2,2,0,0,0,4,4,November,Sunday,Clear,Dark - Not Lighted,26.5549,-81.6521
122490,FLORIDA,Not Applicable,MANATEE,Rural,Four-Way Intersection,SR-64,LAKEWOOD RANCH BLVD,Motor Vehicle in Transport,1,1,2,2,0,0,0,4,4,November,Saturday,Clear,Dark - Lighted,27.4854,-82.4337
122491,FLORIDA,Not Applicable,COLLIER,Rural,Not an Intersection,I-75,,Traffic Sign Support,1,0,1,1,0,0,0,3,3,October,Sunday,Clear,Dark - Not Lighted,26.1955,-81.7356
122492,FLORIDA,Not Applicable,PASCO,Rural,Not an Intersection,US-19,,Pedestrian,1,0,2,2,0,1,1,3,3,November,Friday,Clear,Dark - Lighted,28.2932,-82.7095
122493,FLORIDA,TAMPA,HILLSBOROUGH,Urban,Not an Intersection,FOWLER AVE,,Pedalcyclist,1,0,1,1,0,1,1,1,1,November,Saturday,Clear,Daylight,28.0544,-82.4482
122494,FLORIDA,Not Applicable,SARASOTA,Rural,Four-Way Intersection,US-41,CR-777,Rollover/Overturn,1,0,1,1,0,0,0,1,1,October,Friday,Clear,Daylight,27.0418,-82.2999
122495,FLORIDA,KEY LARGO,MONROE,Urban,T-Intersection,US-1,MICHELLE DR,Pedestrian,1,0,1,1,0,1,1,1,1,November,Tuesday,Clear,Dark - Lighted,25.1089,-80.4267
122496,FLORIDA,Not Applicable,HILLSBOROUGH,Rural,T-Intersection,CR-589,REDWOOD BLVD,Motor Vehicle in Transport,1,0,3,3,0,0,0,3,3,November,Saturday,Clear,Dark - Lighted,28.0367,-82.5829
122497,FLORIDA,Not Applicable,WALTON,Rural,Not an Intersection,SR-85,CR-147,Motor Vehicle in Transport,1,0,2,2,0,0,0,5,5,November,Wednesday,Cloudy,Daylight,30.9666,-86.3886
122500,FLORIDA,Not Applicable,PALM BEACH,Urban,Not an Intersection,SR-808,,Pedestrian,1,0,1,1,0,1,1,1,1,October,Tuesday,Clear,Dark - Lighted,26.3678,-80.1709
122501,FLORIDA,GREENACRES CITY,PALM BEACH,Urban,T-Intersection,SR-802,SHERWOOD FOREST BLVD,Pedestrian,1,0,1,1,0,1,1,1,1,October,Sunday,Cloudy,Daylight,26.6192,-80.1382
122502,FLORIDA,LAKE WORTH,PALM BEACH,Urban,Not an Intersection,6TH AVE,SUNSET DR,Curb,1,0,1,1,0,0,0,1,1,October,Tuesday,Cloudy,Daylight,26.6090,-80.0746
122503,FLORIDA,Not Applicable,PALM BEACH,Rural,Not an Intersection,SR-710,,Motor Vehicle in Transport,1,0,3,3,0,0,0,3,3,October,Wednesday,Clear,Daylight,26.9522,-80.3652
122504,FLORIDA,Not Applicable,CITRUS,Rural,Not an Intersection,US-19,,Ditch,1,0,1,1,0,0,0,1,1,November,Monday,Cloudy,Daylight,28.7891,-82.5663
122506,FLORIDA,Not Applicable,CLAY,Rural,T-Intersection,SR-16,CR-315,Motor Vehicle in Transport,1,0,2,2,0,0,0,3,3,November,Friday,Clear,Daylight,29.9838,-81.7186
122507,FLORIDA,Not Applicable,HERNANDO,Rural,Not an Intersection,US-19,,Motor Vehicle in Transport,1,0,2,2,0,0,0,3,3,November,Wednesday,Clear,Dark - Not Lighted,28.5324,-82.5675
122508,FLORIDA,Not Applicable,LEE,Rural,Not an Intersection,CR-885,,Motor Vehicle in Transport,1,1,2,2,0,0,0,2,2,November,Thursday,Clear,Daylight,26.5413,-81.7864
122509,FLORIDA,Not Applicable,HILLSBOROUGH,Urban,Not an Intersection,SR-574,,Motor Vehicle in Transport,5,0,4,4,0,0,0,10,10,October,Wednesday,Cloudy,Dark - Lighted,27.9814,-82.3503
122510,FLORIDA,Not Applicable,PUTNAM,Rural,T-Intersection,US-17,HORSE LANDING RD,Motor Vehicle in Transport,1,0,3,3,0,0,0,4,4,November,Friday,Clear,Dark - Not Lighted,29.5883,-81.6078
122511,FLORIDA,JACKSONVILLE,DUVAL,Urban,Not an Intersection,I-10,,Motor Vehicle in Transport,1,0,4,4,0,0,0,12,12,November,Friday,Clear,Daylight,30.2882,-81.9909
122512,FLORIDA,ROCKLEDGE,BREVARD,Urban,Four-Way Intersection,MURRELL RD,ROY WALL BLVD,Motor Vehicle in Transport,1,0,2,2,0,0,0,2,2,November,Wednesday,Clear,Dark - Lighted,28.3028,-80.7220
122513,FLORIDA,Not Applicable,PALM BEACH,Rural,Four-Way Intersection,SR-809,SUMMIT BOULEVARD,Motor Vehicle in Transport,1,1,2,2,0,0,0,2,2,October,Saturday,Cloudy,Dark - Lighted,26.6627,-80.1126
122514,FLORIDA,Other,PALM BEACH,Rural,Four-Way Intersection,SR-809,PURDY LN,Pedestrian,1,1,1,1,0,1,1,1,1,October,Friday,Cloudy,Dark - Lighted,26.6442,-80.1124
122515,FLORIDA,Not Applicable,PALM BEACH,Urban,Not an Intersection,PALMETTO PARK RD,,Motor Vehicle in Transport,1,0,2,2,0,0,0,2,2,October,Wednesday,Clear,Daylight,26.3495,-80.1769
122516,FLORIDA,Not Applicable,PALM BEACH,Rural,Not an Intersection,US-98,,Motor Vehicle in Transport,1,1,2,2,0,0,0,2,2,October,Saturday,Cloudy,Dark - Not Lighted,26.6374,-80.2619
122517,FLORIDA,MARATHON,MONROE,Urban,Not an Intersection,US-1,,Pedalcyclist,1,0,1,1,0,1,1,1,1,November,Thursday,Cloudy,Dark - Not Lighted,24.7257,-81.0478
122518,FLORIDA,Not Applicable,MIAMI-DADE,Urban,Not an Intersection,I-195,,Rollover/Overturn,1,0,1,1,0,0,0,1,1,November,Friday,Clear,Dark - Lighted,25.8121,-80.2429
122519,FLORIDA,Not Applicable,CHARLOTTE,Urban,Four-Way Intersection,US-41,PAYNE ST,Pedalcyclist,1,0,3,3,0,1,1,5,5,November,Thursday,Clear,Dark - Lighted,26.8681,-81.9992
122520,FLORIDA,Not Applicable,BRADFORD,Rural,Not an Intersection,SR-100,,Motor Vehicle in Transport,2,0,3,3,0,0,0,4,4,November,Monday,Clear,Dark - Not Lighted,29.9982,-82.2738
122521,FLORIDA,Not Applicable,LEVY,Urban,Four-Way Intersection,US-19,SR-24,Motor Vehicle in Transport,1,0,2,2,0,0,0,5,5,November,Wednesday,Clear,Daylight,29.3274,-82.7686
122522,FLORIDA,Not Applicable,HILLSBOROUGH,Urban,Not an Intersection,I-75,,Motor Vehicle in Transport,2,0,3,3,0,0,0,7,7,November,Tuesday,Clear,Daylight,28.0669,-82.3529
122523,FLORIDA,Not Applicable,PALM BEACH,Urban,Not an Intersection,HYPOLUXO RD,,Motor Vehicle in Transport,1,0,2,2,0,0,0,2,2,November,Tuesday,Clear,Daylight,26.5724,-80.1365
122524,FLORIDA,GREENACRES CITY,PALM BEACH,Urban,Not an Intersection,ERIC CIR,,Building,1,1,1,1,0,0,0,1,1,November,Wednesday,Clear,Dark - Lighted,26.6172,-80.1411
122525,FLORIDA,Not Applicable,PALM BEACH,Urban,Not an Intersection,US-441,,Motor Vehicle in Transport,1,1,2,2,0,0,0,2,2,November,Friday,Clear,Dark - Lighted,26.3502,-80.2309
122527,FLORIDA,Not Applicable,LAKE,Rural,T-Intersection,CR-455,HIGH CREST CT,Traffic Sign Support,3,1,2,2,0,0,0,3,3,October,Sunday,Cloudy,Daylight,28.6671,-81.7735
122528,FLORIDA,Not Applicable,SUMTER,Urban,Four-Way Intersection,US-301,CR-462,Motor Vehicle in Transport,1,0,2,2,0,0,0,2,2,November,Thursday,Clear,Daylight,28.8872,-82.0369
122529,FLORIDA,Not Applicable,MADISON,Rural,Not an Intersection,I-10,,Motor Vehicle in Transport,1,0,2,2,0,0,0,2,2,November,Monday,Clear,Dark - Not Lighted,30.4461,-83.7111
122530,FLORIDA,Not Applicable,SARASOTA,Urban,T-Intersection,GULF GATE DR,MOBILE GATE DR,Pedestrian,1,0,1,1,0,1,1,1,1,October,Tuesday,Clear,Dusk,27.2589,-82.5150
122531,FLORIDA,Not Applicable,VOLUSIA,Rural,Four-Way Intersection,CR-3,EMPORIA ROAD,Motor Vehicle in Transport,1,0,3,3,0,0,0,5,5,November,Thursday,Clear,Daylight,29.2074,-81.4477
122532,FLORIDA,Not Applicable,ORANGE,Rural,Not an Intersection,CR-435,,Pedestrian,1,0,1,1,0,1,1,1,1,November,Wednesday,Cloudy,Dusk,28.5998,-81.4762
122533,FLORIDA,Not Applicable,ST. JOHNS,Rural,Not an Intersection,US-1,,Pedestrian,1,0,2,2,0,1,1,5,5,November,Sunday,Clear,Dark - Not Lighted,29.7874,-81.3182
122534,FLORIDA,HOLLYWOOD,BROWARD,Urban,Not an Intersection,I-95,,Motor Vehicle in Transport,2,1,3,3,0,0,0,9,9,November,Sunday,Cloudy,Daylight,25.9947,-80.1659
122535,FLORIDA,Not Applicable,MARION,Rural,Four-Way Intersection,SR-200,69TH CT RD,Motor Vehicle in Transport,1,0,2,2,0,0,0,2,2,November,Saturday,Clear,Daylight,29.1009,-82.2349
122536,FLORIDA,MIAMI GARDENS,MIAMI-DADE,Urban,Not an Intersection,151ST ST,,Motor Vehicle in Transport,1,0,2,2,0,0,0,2,2,May,Monday,Cloudy,Daylight,25.9152,-80.2517
122537,FLORIDA,MIAMI GARDENS,MIAMI-DADE,Urban,Not an Intersection,16TH CT,,Immersion or Partial Immersion,1,0,1,1,0,0,0,1,1,July,Saturday,Clear,Daylight,25.9264,-80.2280
122538,FLORIDA,JACKSONVILLE,DUVAL,Urban,Not an Intersection,I-95,,Guardrail Face,1,1,1,1,0,0,0,1,1,September,Saturday,Clear,Dusk,30.1681,-81.5601
122539,FLORIDA,MIAMI,MIAMI-DADE,Urban,Not an Intersection,SR-968,,Pedestrian,1,0,1,1,0,1,1,1,1,November,Sunday,Clear,Dark - Lighted,25.7701,-80.3144
122540,FLORIDA,Not Applicable,CLAY,Rural,Not an Intersection,CR-209,,Pedestrian,1,0,1,1,0,1,1,1,1,November,Monday,Clear,Dark - Not Lighted,29.9449,-81.6642
122541,FLORIDA,JACKSONVILLE,DUVAL,Urban,Four-Way Intersection,SR-228,CHAFFEE RD,Motor Vehicle in Transport,1,1,2,2,0,0,0,2,2,November,Sunday,Clear,Daylight,30.2675,-81.8487
122542,FLORIDA,Not Applicable,SANTA ROSA,Rural,T-Intersection,US-98,CR-399,Motor Vehicle in Transport,1,0,2,2,0,0,0,3,3,October,Saturday,Clear,Daylight,30.9522,-87.1224
122543,FLORIDA,Not Applicable,TAYLOR,Rural,T-Intersection,US-19,LEE ROY MORGAN RD,Rollover/Overturn,1,0,1,1,0,0,0,1,1,November,Friday,Clear,Daylight,29.9329,-83.4450
122544,FLORIDA,PALM BAY,BREVARD,Urban,Not an Intersection,SAINT ANDRE BLVD,,Other Object (Not Fixed),1,0,1,1,0,0,0,1,1,November,Saturday,Clear,Dark - Not Lighted,27.9180,-80.6969
122545,FLORIDA,Not Applicable,SEMINOLE,Rural,Not an Intersection,SR-46,,Motor Vehicle in Transport,1,0,2,2,0,0,0,2,2,November,Wednesday,Clear,Dark - Not Lighted,28.7338,-81.1156
122546,FLORIDA,FORT MYERS,LEE,Urban,Not an Intersection,SLATER RD,,Pedalcyclist,1,0,1,1,0,1,1,3,3,November,Sunday,Clear,Dark - Not Lighted,26.7469,-81.8503
122548,FLORIDA,DEERFIELD BEACH,BROWARD,Urban,Not an Intersection,9TH AV,,Curb,1,0,1,1,0,0,0,1,1,November,Saturday,Clear,Dark - Lighted,26.2820,-80.1357
122549,FLORIDA,FORT WALTON BEACH,OKALOOSA,Urban,T-Intersection,SR-85,STAFF DR,Pedestrian,1,0,1,1,0,1,1,1,1,November,Wednesday,Clear,Dark - Lighted,30.4150,-86.6062
122550,FLORIDA,BOYNTON BEACH,PALM BEACH,Urban,Four-Way Intersection,CR-807,RENAISSANCE DR,Motor Vehicle in Transport,1,0,2,2,0,0,0,3,3,October,Sunday,Clear,Daylight,26.5420,-80.0886
122551,FLORIDA,JACKSONVILLE,DUVAL,Urban,Not an Intersection,SR-109,,Motor Vehicle in Transport,1,0,2,2,0,0,0,2,2,November,Sunday,Clear,Daylight,30.3326,-81.6030
122553,FLORIDA,Not Applicable,HILLSBOROUGH,Urban,Not an Intersection,US-301,,Fence,1,0,1,1,0,0,0,1,1,October,Wednesday,Clear,Daylight,27.8403,-82.3276
122554,FLORIDA,TAMPA,HILLSBOROUGH,Urban,Four-Way Intersection,US-92,HIMES AVE,Pedalcyclist,1,0,1,1,0,1,1,3,3,November,Sunday,Clear,Dark - Not Lighted,27.9961,-82.5009
122555,FLORIDA,PORT CHARLOTTE,CHARLOTTE,Urban,Four-Way Intersection,CORNELIUS BLVD,BISCAYNE DR,Motor Vehicle in Transport,1,0,2,2,0,0,0,4,4,November,Saturday,Clear,Daylight,27.0140,-82.2053
122556,FLORIDA,ZEPHYRHILLS,PASCO,Urban,Not an Intersection,39444 S AVE,AIRPORT RD,Pedalcyclist,1,0,1,1,0,1,1,2,2,November,Thursday,Clear,Dusk,28.2300,-82.1673
122557,FLORIDA,BARTOW,POLK,Urban,Four-Way Intersection,US-17,ERNEST SMITH BLVD,Motor Vehicle in Transport,2,0,2,2,0,0,0,4,4,November,Saturday,Clear,Daylight,27.9239,-81.8217
122558,FLORIDA,Not Applicable,BREVARD,Rural,Not an Intersection,GRISSOM PARKWAY,CAMP ROAD,Traffic Sign Support,1,1,1,1,0,0,0,2,2,November,Wednesday,Clear,Daylight,28.4486,-80.7992
122559,FLORIDA,LAKE WALES,POLK,Urban,Not an Intersection,CENTRAL AVE,,Rollover/Overturn,1,0,2,2,0,0,0,2,2,November,Thursday,Clear,Daylight,27.9021,-81.6044
122560,FLORIDA,JACKSONVILLE,DUVAL,Rural,Not an Intersection,BLOCK OF RG SKINNER PKWY,,Tree (Standing Only),1,0,1,1,0,0,0,3,3,December,Thursday,Clear,Dark - Lighted,30.2143,-81.5114
122561,FLORIDA,Not Applicable,ESCAMBIA,Urban,Not an Intersection,SR-292,,Pedestrian,1,0,1,1,0,1,1,1,1,November,Monday,Cloudy,Dark - Not Lighted,30.4272,-87.2408
122562,FLORIDA,Not Applicable,HILLSBOROUGH,Urban,Not an Intersection,GULF CITY RD,,Traffic Sign Support,1,1,1,1,0,0,0,1,1,November,Wednesday,Clear,Dark - Not Lighted,27.7059,-82.4645
122563,FLORIDA,JACKSONVILLE,DUVAL,Urban,Four-Way Intersection,SR-212,ST JOHNS BLUFF RD,Motor Vehicle in Transport,1,0,4,4,0,0,0,5,5,December,Thursday,Cloudy,Daylight,30.2867,-81.5277
122564,FLORIDA,Not Applicable,LAKE,Rural,Not an Intersection,CR-42,,Rollover/Overturn,1,0,1,1,0,0,0,1,1,December,Saturday,Clear,Dark - Not Lighted,28.9738,-81.5552
122565,FLORIDA,Not Applicable,HILLSBOROUGH,Rural,T-Intersection,CR-401,REYLINDA AVE,Motor Vehicle in Transport,1,0,2,2,0,0,0,2,2,December,Friday,Clear,Daylight,28.0403,-82.3272
122567,FLORIDA,CAPE CORAL,LEE,Urban,Not an Intersection,CR-867A,,Curb,1,0,1,1,0,0,0,1,1,December,Saturday,Clear,Daylight,26.7151,-81.9288
122568,FLORIDA,KISSIMMEE,OSCEOLA,Urban,Not an Intersection,US-441,,Pedestrian,1,1,1,1,0,1,1,1,1,December,Friday,Clear,Dark - Lighted,28.3041,-81.3872
122570,FLORIDA,Not Applicable,OKALOOSA,Rural,Not an Intersection,SR-189,,Culvert,1,0,1,1,0,0,0,1,1,November,Wednesday,Cloudy,Dawn,30.8437,-86.6751
122571,FLORIDA,FORT LAUDERDALE,BROWARD,Urban,Not an Intersection,SR-91 RAMP,,Embankment,1,0,1,1,0,0,0,1,1,November,Tuesday,Clear,Dark - Lighted,26.1936,-80.2089
122572,FLORIDA,Not Applicable,GADSDEN,Rural,Not an Intersection,SR-267,,Motor Vehicle in Transport,2,0,2,2,0,0,0,4,4,December,Friday,Clear,Daylight,30.6356,-84.5996
122573,FLORIDA,Not Applicable,CHARLOTTE,Rural,Not an Intersection,US-41,,Ditch,2,1,1,1,0,0,0,2,2,December,Monday,Clear,Dark - Lighted,26.9828,-82.1008
122575,FLORIDA,MIAMI GARDENS,MIAMI-DADE,Urban,Not an Intersection,SR-817,,Pedestrian,1,0,1,1,0,1,1,1,1,November,Wednesday,Clear,Dark - Lighted,25.9667,-80.2466
122576,FLORIDA,TAMPA,HILLSBOROUGH,Urban,Four-Way Intersection,HILLSBOROUGH AVE,NEBRASKA AVE,Pedestrian,1,0,1,1,0,1,1,1,1,December,Monday,Clear,Dark - Lighted,27.9961,-82.4511
122577,FLORIDA,JACKSONVILLE,DUVAL,Urban,Four-Way Intersection,US-1,SR-115,Motor Vehicle in Transport,1,0,2,2,0,0,0,3,3,December,Wednesday,Clear,Dark - Lighted,30.3151,-81.7868
122578,FLORIDA,JACKSONVILLE,DUVAL,Urban,Four-Way Intersection,12TH ST,2100 LANE AVE,Motor Vehicle in Transport,1,0,2,2,0,0,0,2,2,December,Monday,Clear,Daylight,30.3503,-81.7521
122579,FLORIDA,Not Applicable,OKALOOSA,Rural,Not an Intersection,SR-85,,Other Fixed Object,1,0,1,1,0,0,0,1,1,December,Saturday,Cloudy,Dark - Not Lighted,30.9635,-86.4409
122580,FLORIDA,Not Applicable,HILLSBOROUGH,Rural,Not an Intersection,SR-39,,Mail Box,1,0,1,1,0,0,0,1,1,December,Wednesday,Clear,Daylight,28.1292,-82.1480
122581,FLORIDA,Not Applicable,BREVARD,Rural,Not an Intersection,SR-520,,Motor Vehicle in Transport,1,0,2,2,0,0,0,4,4,December,Saturday,Clear,Dark - Not Lighted,28.3559,-80.7239
122582,FLORIDA,Not Applicable,OKEECHOBEE,Rural,Four-Way Intersection,SR-70,14TH AVE,Pedalcyclist,1,0,1,1,0,1,1,1,1,November,Wednesday,Clear,Dark - Lighted,27.2438,-80.8152
122583,FLORIDA,Not Applicable,PASCO,Rural,Not an Intersection,I-75,,Motor Vehicle in Transport,1,0,3,3,0,0,0,3,3,December,Monday,Clear,Daylight,28.3196,-82.3248
122584,FLORIDA,Not Applicable,BREVARD,Rural,Not an Intersection,US-1,,Motor Vehicle in Transport,1,0,2,2,0,0,0,2,2,December,Thursday,Cloudy,Daylight,28.1786,-80.6505
122585,FLORIDA,WEST PALM BEACH,PALM BEACH,Urban,Not an Intersection,SR-704,JOG RD,Motor Vehicle in Transport,1,0,2,2,0,0,0,2,2,December,Wednesday,Clear,Dark - Lighted,26.7079,-80.1517
122586,FLORIDA,FORT LAUDERDALE,BROWARD,Urban,Not an Intersection,SR-87,,Pedestrian,1,0,1,1,0,1,1,1,1,December,Friday,Clear,Dark - Lighted,26.1896,-80.1147
122587,FLORIDA,LADY LAKE,LAKE,Rural,Not an Intersection,TEAGUE TRL,,Pedestrian,1,0,1,1,0,1,1,3,3,December,Friday,Clear,Dark - Not Lighted,28.9329,-81.9263
122588,FLORIDA,Not Applicable,DUVAL,Rural,Not an Intersection,I-10,,Rollover/Overturn,1,0,1,1,0,0,0,4,4,November,Friday,Cloudy,Daylight,30.3151,-81.7691
122589,FLORIDA,Not Applicable,MARTIN,Rural,Not an Intersection,I-95,,Motor Vehicle in Transport,1,0,3,3,0,0,0,3,3,November,Thursday,Cloudy,Dark - Not Lighted,27.0949,-80.2550
122590,FLORIDA,Not Applicable,LEE,Rural,Not an Intersection,CR-884,,Motor Vehicle in Transport,1,1,4,4,0,0,0,6,6,November,Friday,Cloudy,Daylight,26.6208,-81.7579
